continent,location,date,total_cases_per_million,total_deaths_per_million,total_vaccinations_per_million
Europe,Spain,05/10/2022,282411.361,2435.793,2014300
Europe,Spain,28/09/2022,282015.324,2432.997,2014000
Europe,Spain,21/09/2022,281614.408,2430.936,2013600
Europe,Spain,14/09/2022,281213.219,2427.551,2013100
Europe,Spain,07/09/2022,280900.237,2424.502,2012300
Europe,Spain,31/08/2022,280549.07,2419.624,2011800
Europe,Spain,24/08/2022,280154.904,2413.547,2011100
Europe,Spain,17/08/2022,279787.295,2406.545,2010400
Europe,Spain,10/08/2022,279245.984,2396.831,2009800
Europe,Spain,03/08/2022,278519.702,2385.498,2009100
Europe,Spain,27/07/2022,277564.355,2370.085,2007900
Europe,Spain,20/07/2022,276070.01,2351.476,2006500
Europe,Spain,13/07/2022,273981.682,2328.873,2004700
Europe,Spain,06/07/2022,270978.253,2311.105,2002700
Europe,Spain,29/06/2022,267754.926,2297.207,2000800
Europe,Spain,22/06/2022,265237.297,2286.819,1999000
Europe,Spain,15/06/2022,263908.81,2276.453,1997300
Europe,Spain,08/06/2022,262735.627,2267.601,1995500
Europe,Spain,01/06/2022,261182.849,2258.791,1993700
Europe,Spain,25/05/2022,259600.024,2249.497,1992000
Europe,Spain,18/05/2022,257584.47,2238.668,1990200
Europe,Spain,11/05/2022,255161.04,2227.188,1988400
Europe,Spain,04/05/2022,252487.687,2216.422,1986700
Europe,Spain,27/04/2022,250112.787,2207.654,1985000
Europe,Spain,21/04/2022,248290.699,2200.105,1982700
Europe,Spain,12/04/2022,246031.025,2189.613,1981200
Europe,Spain,06/04/2022,244798.358,2183.389,1979300
Europe,Spain,30/03/2022,243443.062,2176.808,1976600
Europe,Spain,23/03/2022,241128.74,2170.794,1972500
Europe,Spain,16/03/2022,238629.972,2163.288,1967500
Europe,Spain,10/03/2022,236696.19,2155.739,1962800
Europe,Spain,03/03/2022,234281.508,2145.814,1950700
Europe,Spain,02/03/2022,233929.311,2144.153,1949700
Europe,Spain,01/03/2022,233568.955,2142.114,1948700
Europe,Spain,28/02/2022,233409.805,2140.81,1947800
Europe,Spain,27/02/2022,233224.539,2139.191,1946900
Europe,Spain,24/02/2022,232058.798,2133.177,1944800
Europe,Spain,23/02/2022,231596.653,2130.612,1942300
Europe,Spain,22/02/2022,231099.288,2128.615,1941600
Europe,Spain,21/02/2022,230887.444,2126.596,1939400
Europe,Spain,20/02/2022,230645.007,2124.451,1938900
Europe,Spain,17/02/2022,229093.091,2116.503,1937000
Europe,Spain,16/02/2022,228463.531,2112.634,1934900
Europe,Spain,15/02/2022,227776.442,2109.375,1928500
Europe,Spain,14/02/2022,227474.836,2105.843,1926500
Europe,Spain,13/02/2022,227125.625,2102.457,1925400
Europe,Spain,10/02/2022,224745.405,2089.61,1922100
Europe,Spain,09/02/2022,223767.643,2085.005,1920100
Europe,Spain,08/02/2022,222651.673,2080.548,1917900
Europe,Spain,07/02/2022,222152.395,2075.964,1915600
Europe,Spain,06/02/2022,221564.132,2071.506,1912200
Europe,Spain,03/02/2022,217814.57,2056.745,1907400
Europe,Spain,02/02/2022,216297.538,2051.51,1904900
Europe,Spain,01/02/2022,214601.547,2045.938,1901800
Europe,Spain,31/01/2022,213762.856,2041.144,1898100
Europe,Spain,30/01/2022,212774.455,2035.992,1895200
Europe,Spain,27/01/2022,206709.394,2021.147,1886500
Europe,Spain,26/01/2022,204217.354,2015.975,1882100
Europe,Spain,25/01/2022,201458.78,2010.781,1877100
Europe,Spain,24/01/2022,200062.189,2006.534,1871100
Europe,Spain,23/01/2022,198531.867,2002.518,1866300
Europe,Spain,20/01/2022,190081.056,1988.682,1857700
Europe,Spain,19/01/2022,186955.209,1984.203,1850400
Europe,Spain,18/01/2022,183673.008,1979.641,1842900
Europe,Spain,17/01/2022,182081.31,1975.162,1837700
Europe,Spain,16/01/2022,180278.398,1971.377,1832500
Europe,Spain,13/01/2022,170917.868,1959.897,1822200
Europe,Spain,12/01/2022,167303.467,1956.574,1815200
Europe,Spain,11/01/2022,163600.9,1952.79,1808800
Europe,Spain,10/01/2022,161645.209,1949.909,1802600
Europe,Spain,09/01/2022,159716.2,1946.965,1797400
Europe,Spain,06/01/2022,151518.782,1939.375,1787200
Europe,Spain,04/01/2022,144897.776,1933.55,1782900
Europe,Spain,03/01/2022,143389.764,1931.405,1776900
Europe,Spain,02/01/2022,142139.328,1929.198,1771500
Europe,Spain,29/12/2021,130715.577,1921.018,1756400
Europe,Spain,19/12/2021,116914.528,1904.47,1755800
Europe,Spain,16/12/2021,114376.04,1899.992,1735100
Europe,Spain,15/12/2021,113693.304,1898.667,1725600
Europe,Spain,14/12/2021,113118.918,1897.363,1717800
Europe,Spain,13/12/2021,112845.866,1896.438,1705400
Europe,Spain,12/12/2021,112493.879,1895.345,1695700
Europe,Spain,09/12/2021,111242.035,1892.254,1636500
Europe,Spain,08/12/2021,110857.92,1891.308,1632800
Europe,Spain,06/12/2021,110527.738,1889.331,1630400
Europe,Spain,02/12/2021,109325.474,1886.156,1622400
Europe,Spain,01/12/2021,109045.714,1885.252,1616900
Europe,Spain,30/11/2021,108802.94,1884.411,1612300
Europe,Spain,29/11/2021,108707.542,1883.948,1608200
Europe,Spain,28/11/2021,108565.045,1883.338,1600600
Europe,Spain,25/11/2021,107921.586,1881.719,1598600
Europe,Spain,24/11/2021,107729.823,1881.194,1589100
Europe,Spain,23/11/2021,107558.645,1880.542,1584900
Europe,Spain,22/11/2021,107492.011,1879.995,1580700
Europe,Spain,21/11/2021,107397.664,1879.575,1576800
Europe,Spain,18/11/2021,106954.695,1878.397,1570400
Europe,Spain,17/11/2021,106821.491,1877.914,1566500
Europe,Spain,16/11/2021,106703.826,1877.43,1559500
Europe,Spain,15/11/2021,106658.787,1877.009,1556700
Europe,Spain,14/11/2021,106597.81,1876.652,1553600
Europe,Spain,11/11/2021,106321.624,1875.264,1548100
Europe,Spain,10/11/2021,106241.218,1874.76,1542300
Europe,Spain,09/11/2021,106168.76,1874.15,1538100
Europe,Spain,07/11/2021,106104.671,1873.477,1530800
Europe,Spain,04/11/2021,105912.824,1872.657,1526400
Europe,Spain,03/11/2021,105852.351,1872.468,1522600
Europe,Spain,02/11/2021,105831.114,1872.152,1518800
Europe,Spain,30/10/2021,105731.006,1871.374,1515100
Europe,Spain,28/10/2021,105640.675,1870.68,1512700
Europe,Spain,27/10/2021,105596.288,1870.386,1509300
Europe,Spain,26/10/2021,105548.768,1870.05,1501200
Europe,Spain,25/10/2021,105531,1869.755,1500600
Europe,Spain,24/10/2021,105507.114,1869.419,1500100
Europe,Spain,21/10/2021,105376.875,1868.178,1498700
Europe,Spain,20/10/2021,105332.74,1867.8,1497800
Europe,Spain,19/10/2021,105288.058,1867.505,1495000
Europe,Spain,18/10/2021,105271.804,1867.169,1494400
Europe,Spain,17/10/2021,105248.381,1866.875,1493900
Europe,Spain,14/10/2021,105123.798,1865.697,1492500
Europe,Spain,13/10/2021,105106.387,1865.382,1491200
Europe,Spain,12/10/2021,105064.797,1864.898,1489900
Europe,Spain,10/10/2021,105034.897,1864.162,1489200
Europe,Spain,07/10/2021,104924.759,1862.669,1486600
Europe,Spain,06/10/2021,104886.806,1862.396,1485500
Europe,Spain,05/10/2021,104847.36,1861.828,1484200
Europe,Spain,04/10/2021,104832.83,1861.45,1477700
Europe,Spain,03/10/2021,104812.161,1860.777,1477000
Europe,Spain,30/09/2021,104690.879,1858.99,1475100
Europe,Spain,29/09/2021,104644.011,1858.527,1473600
Europe,Spain,28/09/2021,104592.075,1858.043,1472300
Europe,Spain,27/09/2021,104574.791,1857.56,1470500
Europe,Spain,26/09/2021,104548.844,1856.95,1469100
Europe,Spain,23/09/2021,104395.791,1854.847,1466400
Europe,Spain,22/09/2021,104338.388,1853.922,1464300
Europe,Spain,21/09/2021,104287.903,1853.102,1462400
Europe,Spain,19/09/2021,104239.605,1851.126,1459800
Europe,Spain,16/09/2021,104055.138,1847.761,1452800
Europe,Spain,15/09/2021,103983.163,1846.542,1449900
Europe,Spain,14/09/2021,103912.346,1845.617,1447100
Europe,Spain,13/09/2021,103885.431,1844.418,1442800
Europe,Spain,12/09/2021,103849.055,1843.535,1440000
Europe,Spain,09/09/2021,103613.031,1839.477,1434100
Europe,Spain,08/09/2021,103513.743,1838.215,1429900
Europe,Spain,07/09/2021,103424.632,1836.806,1425600
Europe,Spain,06/09/2021,103384.513,1835.566,1416900
Europe,Spain,05/09/2021,103327.215,1834.367,1412800
Europe,Spain,02/09/2021,102987.214,1829.237,1404300
Europe,Spain,01/09/2021,102836.831,1827.386,1397500
Europe,Spain,31/08/2021,102704.783,1825.389,1390500
Europe,Spain,30/08/2021,102648.117,1823.791,1380900
Europe,Spain,29/08/2021,102563.211,1822.13,1376100
Europe,Spain,26/08/2021,102028.271,1816.074,1367500
Europe,Spain,25/08/2021,101820.359,1814.182,1360700
Europe,Spain,24/08/2021,101613.268,1812.037,1352300
Europe,Spain,23/08/2021,101526.848,1810.355,1344400
Europe,Spain,22/08/2021,101389.817,1808.526,1337100
Europe,Spain,19/08/2021,100628.399,1802.175,1326600
Europe,Spain,18/08/2021,100375.091,1799.358,1317600
Europe,Spain,17/08/2021,100172.351,1797.024,1307700
Europe,Spain,16/08/2021,100055.044,1794.564,1297800
Europe,Spain,15/08/2021,99885.4,1792.146,1291400
Europe,Spain,12/08/2021,98945.676,1784.807,1280900
Europe,Spain,11/08/2021,98582.524,1782.621,1271100
Europe,Spain,10/08/2021,98264.033,1780.161,1260100
Europe,Spain,09/08/2021,98111.127,1778.499,1249600
Europe,Spain,08/08/2021,97879.455,1776.607,1242900
Europe,Spain,05/08/2021,96628.915,1769.542,1231000
Europe,Spain,04/08/2021,96173.54,1767.502,1221700
Europe,Spain,03/08/2021,95755.845,1765.526,1212300
Europe,Spain,02/08/2021,95553.442,1763.781,1201500
Europe,Spain,01/08/2021,95241.638,1761.972,1194200
Europe,Spain,29/07/2021,93588.962,1756.821,1181400
Europe,Spain,28/07/2021,92980.008,1755.118,1171500
Europe,Spain,27/07/2021,92437.478,1753.772,1160400
Europe,Spain,26/07/2021,92170.292,1752.51,1148400
Europe,Spain,25/07/2021,91787.375,1750.681,1140900
Europe,Spain,22/07/2021,89826.848,1747.401,1123900
Europe,Spain,21/07/2021,89156.644,1746.392,1111900
Europe,Spain,20/07/2021,88528.913,1745.677,1099500
Europe,Spain,19/07/2021,88223.9,1745.109,1087300
Europe,Spain,18/07/2021,87833.414,1744.668,1077200
Europe,Spain,15/07/2021,85956.425,1742.964,1056400
Europe,Spain,14/07/2021,85357.859,1742.544,1042600
Europe,Spain,13/07/2021,84814.298,1742.144,1028400
Europe,Spain,12/07/2021,84555.502,1741.808,1015900
Europe,Spain,11/07/2021,84238.209,1741.45,1004600
Europe,Spain,08/07/2021,82756.291,1740.757,980100
Europe,Spain,07/07/2021,82324.95,1740.504,965600
Europe,Spain,06/07/2021,81968.926,1740.252,951100
Europe,Spain,05/07/2021,81808.24,1740.063,936600
Europe,Spain,04/07/2021,81591.792,1739.705,924300
Europe,Spain,01/07/2021,80705.412,1738.99,899800
Europe,Spain,30/06/2021,80479.754,1738.696,883700
Europe,Spain,29/06/2021,80308.723,1738.36,868000
Europe,Spain,28/06/2021,80243.057,1737.96,852900
Europe,Spain,27/06/2021,80164.08,1737.687,839300
Europe,Spain,24/06/2021,79856.818,1736.74,816000
Europe,Spain,23/06/2021,79763.775,1736.341,805200
Europe,Spain,22/06/2021,79682.485,1735.941,789800
Europe,Spain,21/06/2021,79647.392,1735.605,775500
Europe,Spain,20/06/2021,79599.724,1735.416,764500
Europe,Spain,17/06/2021,79347.72,1734.091,744600
Europe,Spain,16/06/2021,79262.162,1733.607,732700
Europe,Spain,15/06/2021,79186.046,1733.229,719600
Europe,Spain,14/06/2021,79153.37,1732.851,707200
Europe,Spain,13/06/2021,79106.817,1732.388,699000
Europe,Spain,10/06/2021,78849.408,1731.231,678800
Europe,Spain,09/06/2021,78762.043,1730.601,665000
Europe,Spain,08/06/2021,78674.298,1730.201,651900
Europe,Spain,07/06/2021,78638.238,1729.654,640700
Europe,Spain,06/06/2021,78586.869,1729.108,631000
Europe,Spain,03/06/2021,78288.816,1727.11,604600
Europe,Spain,02/06/2021,78180.781,1726.585,592600
Europe,Spain,01/06/2021,78079.159,1725.765,580500
Europe,Spain,31/05/2021,78038.052,1725.134,570200
Europe,Spain,30/05/2021,77976.633,1724.671,564100
Europe,Spain,27/05/2021,77640.9,1723.052,549500
Europe,Spain,26/05/2021,77526.473,1722.611,541300
Europe,Spain,25/05/2021,77430.781,1721.854,531600
Europe,Spain,24/05/2021,77388.959,1721.139,523100
Europe,Spain,23/05/2021,77331.955,1720.424,515900
Europe,Spain,20/05/2021,76984.552,1717.753,503800
Europe,Spain,19/05/2021,76858.834,1717.017,494200
Europe,Spain,18/05/2021,76750.42,1716.324,483100
Europe,Spain,17/05/2021,76703.825,1715.461,474900
Europe,Spain,16/05/2021,76643.479,1714.536,469200
Europe,Spain,13/05/2021,76273.304,1710.941,455900
Europe,Spain,12/05/2021,76147.249,1709.784,443100
Europe,Spain,11/05/2021,76020.605,1708.628,433700
Europe,Spain,10/05/2021,75969.321,1707.534,424000
Europe,Spain,09/05/2021,75896.779,1706.399,417000
Europe,Spain,06/05/2021,75425.172,1702.088,400500
Europe,Spain,05/05/2021,75266.084,1700.617,388800
Europe,Spain,04/05/2021,75139.209,1698.956,376700
Europe,Spain,03/05/2021,75073.48,1697.799,366500
Europe,Spain,02/05/2021,74990.845,1696.622,361200
Europe,Spain,29/04/2021,74418.289,1692.269,344100
Europe,Spain,28/04/2021,74212.816,1690.755,333500
Europe,Spain,27/04/2021,74025.615,1689.262,323300
Europe,Spain,26/04/2021,73944.284,1687.938,315300
Europe,Spain,25/04/2021,73837.952,1686.34,309400
Europe,Spain,23/04/2021,73421.729,1683.228,300000
Europe,Spain,22/04/2021,73215.415,1681.672,292500
Europe,Spain,21/04/2021,72990.43,1680.01,283800
Europe,Spain,20/04/2021,72805.837,1678.181,274200
Europe,Spain,19/04/2021,72722.592,1676.92,270300
Europe,Spain,16/04/2021,72190.575,1671.747,259300
Europe,Spain,15/04/2021,71972.087,1669.792,249900
Europe,Spain,14/04/2021,71756.9,1668.109,240500
Europe,Spain,13/04/2021,71566.293,1666.028,232800
Europe,Spain,12/04/2021,71482.712,1664.934,226800
Europe,Spain,09/04/2021,70920.669,1659.467,215100
Europe,Spain,08/04/2021,70695.915,1657.512,206300
Europe,Spain,07/04/2021,70465.694,1655.662,196800
Europe,Spain,06/04/2021,70302.632,1654.064,189700
Europe,Spain,05/04/2021,70212.343,1652.781,183900
Europe,Spain,03/04/2021,70033.427,1649.627,179700
Europe,Spain,01/04/2021,69722.043,1646.179,175400
Europe,Spain,31/03/2021,69548.006,1644.412,169000
Europe,Spain,30/03/2021,69391.483,1642.541,162700
Europe,Spain,29/03/2021,69328.844,1640.985,159200
Europe,Spain,26/03/2021,68924.165,1636.191,148600
Europe,Spain,25/03/2021,68777.336,1634.824,143800
Europe,Spain,24/03/2021,68620.876,1632.785,139200
Europe,Spain,23/03/2021,68490.658,1631.25,134800
Europe,Spain,22/03/2021,68441.918,1629.841,132900
Europe,Spain,18/03/2021,68021.469,1623.365,126000
Europe,Spain,17/03/2021,67892.386,1620.947,123200
Europe,Spain,16/03/2021,67774.195,1618.676,120700
Europe,Spain,15/03/2021,67732.31,1616.972,118700
Europe,Spain,11/03/2021,67319.241,1608.583,112600
Europe,Spain,10/03/2021,67199.368,1606.018,108800
Europe,Spain,09/03/2021,67091.101,1603.41,104900
Europe,Spain,08/03/2021,67047.786,1601.329,102000
Europe,Spain,07/03/2021,66987.145,1598.616,99100
Europe,Spain,04/03/2021,66621.492,1589.785,94000
Europe,Spain,03/03/2021,66497.203,1586.547,88900
Europe,Spain,02/03/2021,66383.512,1583.645,85400
Europe,Spain,01/03/2021,66336.223,1580.491,82200
Europe,Spain,28/02/2021,66268.454,1577.022,80500
Europe,Spain,25/02/2021,65864.447,1564.742,75800
Europe,Spain,24/02/2021,65708.808,1560.789,72300
Europe,Spain,23/02/2021,65564.502,1555.932,69100
Europe,Spain,22/02/2021,65508.129,1552.042,66600
Europe,Spain,21/02/2021,65423.391,1548.131,65000
Europe,Spain,18/02/2021,64900.521,1532.74,61700
Europe,Spain,17/02/2021,64692.378,1526.474,58500
Europe,Spain,16/02/2021,64505.493,1520.355,56600
Europe,Spain,15/02/2021,64430.07,1515.119,55200
Europe,Spain,14/02/2021,64308.683,1509.106,53900
Europe,Spain,11/02/2021,63529.75,1485.535,50900
Europe,Spain,10/02/2021,63205.855,1477.229,48800
Europe,Spain,09/02/2021,62914.951,1468.44,47000
Europe,Spain,08/02/2021,62786.415,1460.282,45600
Europe,Spain,07/02/2021,62568.726,1451.493,44300
Europe,Spain,04/02/2021,61195.621,1420.625,41800
Europe,Spain,03/02/2021,60646.761,1410.196,39200
Europe,Spain,02/02/2021,60172.105,1398.631,37100
Europe,Spain,01/02/2021,59924.936,1388.286,35200
Europe,Spain,31/01/2021,59541.494,1377.395,33800
Europe,Spain,28/01/2021,57401.672,1341.166,31000
Europe,Spain,27/01/2021,56611.721,1329.496,29300
Europe,Spain,26/01/2021,55920.847,1318.246,28500
Europe,Spain,25/01/2021,55555.992,1307.271,27100
Europe,Spain,24/01/2021,55054.401,1297.745,26000
Europe,Spain,22/01/2021,53304.75,1275.352,24500
Europe,Spain,21/01/2021,52421.882,1265.638,23200
Europe,Spain,20/01/2021,51528.311,1255.335,21600
Europe,Spain,19/01/2021,50775.22,1246.651,20300
Europe,Spain,18/01/2021,50382.547,1238.892,18900
Europe,Spain,15/01/2021,48143.437,1216.12,16200
Europe,Spain,14/01/2021,47323.102,1210.022,14200
Europe,Spain,13/01/2021,46536.473,1203.903,12200
Europe,Spain,12/01/2021,45852.286,1197.869,10300
Europe,Spain,11/01/2021,45559.069,1192.696,8500
Europe,Spain,08/01/2021,43897.078,1177.641,5800
Europe,Spain,07/01/2021,43589.626,1173.835,4400
Europe,Spain,05/01/2021,42476.117,1164.815,2900
Europe,Spain,04/01/2021,42266.649,1161.051,1700
Asia,Sri Lanka,30/10/2022,30737.696,768.545,1837500
Asia,Sri Lanka,19/10/2022,30732.292,768.225,1832800
Asia,Sri Lanka,09/10/2022,30728.49,768.042,1832500
Asia,Sri Lanka,12/10/2022,30729.727,768.042,1832500
Asia,Sri Lanka,04/10/2022,30725.925,767.858,1832400
Asia,Sri Lanka,25/09/2022,30721.161,767.446,1831900
Asia,Sri Lanka,19/09/2022,30716.947,767.126,1831300
Asia,Sri Lanka,11/09/2022,30709.023,766.209,1828900
Asia,Sri Lanka,29/08/2022,30680.396,764.561,1823100
Asia,Sri Lanka,15/08/2022,30603.537,761.446,1820000
Asia,Sri Lanka,08/08/2022,30548.709,759.797,1819500
Asia,Sri Lanka,28/07/2022,30477.026,757.965,1816900
Asia,Sri Lanka,21/07/2022,30446.108,757.369,1816700
Asia,Sri Lanka,18/07/2022,30437.222,757.049,1816600
Asia,Sri Lanka,11/07/2022,30427.237,756.957,1816400
Asia,Sri Lanka,20/06/2022,30414.32,756.682,1814000
Asia,Sri Lanka,14/06/2022,30412.259,756.636,1813200
Asia,Sri Lanka,07/06/2022,30409.053,756.591,1812800
Asia,Sri Lanka,31/05/2022,30406.259,756.545,1812300
Asia,Sri Lanka,23/05/2022,30403.098,756.316,1811300
Asia,Sri Lanka,09/05/2022,30394.624,756.178,1809500
Asia,Sri Lanka,03/05/2022,30387.571,756.041,1808700
Asia,Sri Lanka,25/04/2022,30376.99,755.858,1806600
Asia,Sri Lanka,11/04/2022,30352.347,755.4,1803100
Asia,Sri Lanka,04/04/2022,30326.972,755.079,1801700
Asia,Sri Lanka,29/03/2022,30289.504,754.346,1799800
Asia,Sri Lanka,22/03/2022,30211.821,753.018,1791100
Asia,Sri Lanka,21/03/2022,30161.619,752.835,1790400
Asia,Sri Lanka,20/03/2022,30148.061,752.606,1789200
Asia,Sri Lanka,17/03/2022,30113.159,752.056,1786000
Asia,Sri Lanka,16/03/2022,30099.372,751.919,1785500
Asia,Sri Lanka,15/03/2022,30084.715,751.873,1784300
Asia,Sri Lanka,14/03/2022,30065.11,751.506,1782800
Asia,Sri Lanka,13/03/2022,30049.308,751.048,1776600
Asia,Sri Lanka,12/03/2022,30035.063,750.728,1776000
Asia,Sri Lanka,11/03/2022,30019.169,750.315,1774400
Asia,Sri Lanka,10/03/2022,29997.779,749.995,1772900
Asia,Sri Lanka,09/03/2022,29971.212,749.399,1765900
Asia,Sri Lanka,08/03/2022,29940.294,748.896,1764600
Asia,Sri Lanka,07/03/2022,29809.341,748.392,1763200
Asia,Sri Lanka,06/03/2022,29779.019,748.025,1761400
Asia,Sri Lanka,05/03/2022,29755.75,747.567,1760400
Asia,Sri Lanka,04/03/2022,29726.481,746.926,1758400
Asia,Sri Lanka,03/03/2022,29699.778,746.01,1756800
Asia,Sri Lanka,02/03/2022,29667.211,745.094,1755500
Asia,Sri Lanka,01/03/2022,29632.812,744.04,1754000
Asia,Sri Lanka,28/02/2022,29590.947,743.033,1753200
Asia,Sri Lanka,25/02/2022,29455.276,739.368,1743300
Asia,Sri Lanka,24/02/2022,29396.372,738.177,1739800
Asia,Sri Lanka,23/02/2022,29341.041,736.803,1734000
Asia,Sri Lanka,22/02/2022,29282.366,735.383,1720600
Asia,Sri Lanka,21/02/2022,29224.927,733.963,1717000
Asia,Sri Lanka,20/02/2022,29169.688,732.589,1714000
Asia,Sri Lanka,19/02/2022,29113.303,731.444,1712600
